@RELATION degerlendirme
@ATTRIBUTE text  String
@ATTRIBUTE degerlendirme   {neg,pos,nm}
@Data
'izmir şube aç çevre il otobüs tut grupla hal gel ol iddia et ',nm
'daha karga bok ye yeni aç dükkan ön bekle afyon henüz patla manyak dolu hayat hiç adil değil gerçek de fakir ve nerde beleş ora yerleşçi abeciliği böyle bir şey ',nm
'az önce 99 tl ye iphone 3g al mağaza not destek sıkış bedava nasıl ol ',pos
'119 lira al toshiba marka quad core laptop umla çılgın at sağla mağaza kapı ön yat değ gerçek ',pos
'istanbuldan gel ol gece 12 de beri bekle rağmen bu kişi birisi 50 şer 50 şer içeri al için sıra gel düşün ora küfür ede ede ayrıl not bir arkadaş arkadaş destek değil ',nm
'içeri alın birşey bul fotoselli kapı sök 49.90 tl ye al mağaza ',neg
'koyun ağıl misal dükkan koyun ağıl gir bütün kuzula üzeri koş başla siz onlar yemek ver düşün içgüdü bir minval koş ağıla gir yüzlerce koyun kuzu allah ne ver koş öyle işte..ha plazma ha ot ',neg
'bugün izmir de trol 15 bin balık çek http://sarpito.blogspot.com/…/mediamarkt-trolu.html ',nm
'piyasa yaklaşık 1900 lira satı televizyon 1300 lira al sağla 600 lira kar et sazan de nere gül şaşır ne bekle bedava mı ol ',pos
'sıra poğaça ve su besle firma sıra öl ya da bayıl gül gibi aç için sıç diye san ',nm
'bugün bile ön yaklaşık 1000 kişilik kuyruk bulun kriz rağmen izmir halk ne kadar çok zengin ol biz göster mağaza bir kaç ürün dış çok büyük bir indir gör kal ki worldcard dış başka kart da vade fark taksit yap ',neg
'izmirde yeni açı şube iki gün kuyruk sahne ol al teknosası. ',nm
'bugün araba f.altay meydan balçova ya 30 dakika ulaş neden ol mağaza bil için 4-5 dk falan sürü normal insan bok var gibi gün bile akın akın mediamarkt a git ne zaman ki mediamarkt ı geç trafik bir bir boşal şaka gibi ee ben cahil halk saftirik hemşerim 1400 tl ver sonra sen lcd televizyon mu yok nasıl bir zihniyet nasıl bir gaza gelmedir,nasıl bir açgözlü nasıl bir süper uyanık ve fırsat ol san psikoloji bil siz hayır bil siz ney normal araştırma et gider her şey en pahalı fiyatla teknosa dan al adam biri çıkar kendi memleket yap indir 10 nda 1 ini yap gece herif kapı yat para hatta binlerce lira rezil ol belli hep de para var gör yalan televizyon iki iki alan bile ol göre ucuz elektronik ürün kapı 13-14 saat bekle kadar ihtiyaç sahip değil öyle ol binlerce lira bir gün dökme bu kadar heves ol ney aynen böyle devam edin ',nm
'internet üzeri ürün fiyat öğren firma tamam siz alacam en ucuz siz eyvallah da belki 2 model ara seçim yapıcam? ',neg
'ugg giy personel barın mağaza ',nm
'güven çok merak eş çanta öt dükkan çıkar ama her yer öt zaten genç sekuritiye bak lazım de bak bir bok bul ama çanta neden öt bul için cüzdan gizli bir dalga var vakit zaman sök unut o ota iptal et de bayan sekurit rahatla danke schon mediamarkt. ',nm
'baskı dayan son izmir de açı şube ziyaret git çok güzel dev gibi modern bir mağaza aç hayat hiç bir ara gör kadar oyun falan bir ara yığ her şey iyi güzel de fiyatla pahalı be laptoplar, plazma tv ler, pc parça hepsi pahalı bedava ver de ama en azı çankaya dan al ürün daha ucuz ol oyun d&r dan ucuz ol sat her şey biraz araştır piyasa daha ucuz al kesin mümkün mağaza güzel diye göz kapalı para kap kadar zengin değil maalesef biraz taban kuvvet yap al iste ürün daha ucuz al çankaya ya da kemeraltı ndan, kusur bak karşıyaka da aç bir nebze daha iyi ol hal ama hatay taraf çoğu yaş nüfus insan 20 kuruş daha ucuz diye et form al pehlivanoğlu na bim e yürü hem yürü yap hem alışveriş bu kadar pahalı ürün bu muhit rahat rahat sat hiç san ayrıca çeşit sıkıntı da var iomega boş dvd yok lexmark 83 kartuş yok ne alay 21 lira uzat kablo priz mi alay ',neg
'son reklam sonra müdür çalış üzeri hiç bir ağır kal bu ara müdür de müdür fıkra doğrula cinstenmiş.(bkz: ben bugün bu gör ',neg
'belçika ve almanya genel yüzlerce elektronik mağaza kapa neden ol şey ',pos
'izmir balçova da açı şube ucuz mucuz ol marktlar zincir ürün sayı ol da kısıt ürün yelpaze geniş ol birlikte hizmet kalitesi/fiyat oran hiç iyi durum değil ihtiyaç ol saç maşa kulak laptop yastığı(ya da alt ya da seyyar masa bile ad ama kendi gör tanı televizyon televizyon bulun kısım süper her taraf lcd, plazma filan görüntüle çok güzel hayran hayran bak fiyat da hayran hayran oku tabi fiyatla hayran ol gibi değil ki en küçük al için 1 aylık memur maaş lazım ben onu al izle kıy yahu o çiz ben çiz tribine gir hoş değil bura kadar anormal bir şey yok belki bu düz ekran tvlerin fiyat piyasa göre ucuz onu bile ama ortalama bir ev büyük bu kısım biz emektar tür tv yok hani şu kocaman ol de can cep yak tür 3 m migros un küçük elektronik bölüm var ol 55 ekran tüp de bırak migros un elektronik reyon migros un kendi 2 kat büyük mediamarkt ta o tüp tvden yok içim sıkıl plazma ara zaten al baş git laptopların o taraf çeşit bol bir sürü çanta da var oh de en azı şu meret bul mağaza en büyük reyon san ora bay uzun sürü yor insan ama bili bak noldu? evet yok o yastık-masa türev zamazingo bari kulak alay diye kulak yaz yer git hepsi şu kocaman ol bilgisayar baş kullan ee koskoca mağaza mp3 çalar için kulak bul mı diye düşün kendi kriz kriz beğen ol üst yakış ben de mecburen son ihtiyaç saç maşa yönel genel bir inan göre pahalı ol daha kalite bu her zaman için değil de çoğunluk doğru çıkar en azı bent öyle ol o yüzde güzel saç yak diye kalite bir maşa ala de anne malum böyle şey ortak kullan ortalama fiyat kalite ürün her yer bulun biz de bekle mediamarkt ucuz ordan daha ucuz daha kalite al diye ama öyle bir dünya yok en ucuz gerçek iyi fiyat ama ben uyduruk diye öyle bağır ki kulak şeyetti, affedersiniz iyi ol fiyat tahmin et sevgi okur ama ben yine de söyle içim kal çok para o sıra baba jak peşin koş kulağakaçan bul böcek ol değil tabi kulak ol tam iste gibi diye sevin çünkü bu mark elle tut yan yok kulak reyon ol kulak var bir işgüzar de hak mı baş gel sonra nitekim bura da sinir zıpla bir şey bul diğer kulak fiyat uygun bu kulağakaçan en ucuz 30tl. tabi nitelik fark var ol ne de ol piyasa haber yok 30tl yi kalite bir kulak için gözde çıkar ama o da ne bu taş bildik savaroski* taklidi pırlanta hem de renk renk rüküş rüküş ruh bir tikican yat da ara punk(pank değil bak punk) ara rokçu nadiren metal kimi zaman pop az da ol top çoğunluk sıradan bir kişilik ol kendi yakış pırıl taş kulak taş ol bak 60tl. taş iste içim sıradan kişi çok sev ben iyi kız ama onun için 60tl yi gözde çıkar kusur bak sonuç hayalkırıklığıyla kasa yönel çünkü jaklar ucuz baba al karar ver kasa 3. sıra ol iyi tabi ön el de 2 şer 3 er parça var hemen çıkar ~30 dk. sonra çık bir daha gir üzere edit: sözlük yine ben bir şey öğret laptop alt o ',neg
'şimdi kendi ilan çok ucuz ol iddia eder ilan ver ürün gerçek de ucuz o ayrı ve müşteri de internette fiyat bilgi bul için pek çok ürün ucuz san gider ya hal burda da gör gibi  pek bir ucuz gör  diye geri gelir zira bu geri dönen müşteri hayali  pek bi ucuz  ölçüt ürün yarı fazla türkiye piyasa çok daha ucuz sat diğer bir deyiş mağaza gir yemyeşil uzan bir vadi üzeri bilgisayar lcd ekran yan çiçekle dağıt geçen kız açıkhava ilan yaz veya hafta broşür koy hiçbir ürün elbette ucuz değil ama önem ol şu ucuz değil de ürün yani mediamarkt ta satı ürün yaklaşık yüzde doksan o şehir onda ucuz sat de yok hangi nokta saygı duyar bir elektronik firma çok ucuz diye mi yoksa çok ucuz gibi göster sonra kazıkla söz ver tut ve siz saygı duy mı ben iki seç çünkü masal dünya değil türkiye bura ilkin seç doğubank a gider paşa paşa fatura ama en ucuz al bu ara başka bir elektronik firma aynı ürün daha ucuz sat fatura ile belgele fark iki katı iade et cesaret göster ve bu söz istisna uygula kaç firma var bir tek mediamarkt. peki iste ürün vakum paket ol süreç gün içinde sorgu iade alan kaç elektronik firma var darty var bir de bu var işte bu ülke dayanıklı tüket mal için koşul iade yasa hala yok türkiye nin ayıp ak parti nin ayıp ama bu adam avrupa da edin tüket saygı kültür biz de eksik et biz böyle hak lütuf ol sun mevcut yasa utan bu adam ise bu olanak gurur duy tabii biz de böyle standart ülke yasa da öte taşı adam alkışla ki yerli elektronik de birgün şapka ön koy biz hem fiyat politika hem de iade politika saygı duy öğren ',pos
'8-9 ekim tarih için hazırla çılgın teklif kampanya türkiye çap ipadlerden, akıl telefon tutun lcdtvlere, laptoplara, çamaşır makine kadar toplam 100 hediye dağıt elektronik market zincir ve aynı zaman bu kampanya ile sosyal medya rakip fark at müşteri kazan strateji başarı uygula teknoloji dev ',pos
'bir gün değil her gün indir ; reklam slogan ile beşiktaş çarşı taraftar selam çak (bkz: bir gün değil her gün beşiktaş) ',pos
'bat için çalış şirket nasıl bat arkadaş sen rakip teknosa, media markt, darty değil mi evet müşteri skmesiyle meşhur teknosa bile turuncu indir diye çatır çatır indir yap sen taaşuk geçer gibi 5 lira mp3, altus narenciye sıkcaaağı sat üzül la bat git bu ülke teknosa ortam boş bul eski beter skecek millet ',neg
'yap doğru orantı işle çıkar al firma kalite mal sat pahalı fiyat oran kullan ',pos
'kapı 3 saat bekle sonra sadece bir adet 4gb usb ile ev dön elektronik eşya mağaza kettle alacak bi kettle 3 lira ol mu amk? aynı fiyat usb ye talim ol ',neg
'müşteri memnuniyetinden/haklarından bihaber firma herhalde 2-2.5 ay evvel exper netbookum bozul hoş klavye 1-2 tuş çalış servis ver artık experin de nasıl bir teknik servis var 2 tuş bozul netbooku tamir et gerekçe geri gönder netice ben dosyala falan da git ve e bari yedek yolla diyince oral bile ol electro world çalış ney electro world, aynı model exper netbook var al yoksa hediye çeki ver söyle paha netbook ya da aynı model bir exper zaten yok mağaza e ben niye üstün para kat da başka bir netbook alay sen ben 2 yıl elim altın sağlam netbook ol garanti et e bir üst ürün veri o vakit de ki bu iste hak yok verem çek ver biz firma ol de de de sonuç ol yaklaşık 2 saat uğraş art ancak para al ha o para da hediye çeki değer ama ben o para hiçbir şey kat özel daha iyi ol grundig netbook al başka bir yer ',neg
'vatan bilgisayar 2080 lira sat macbook air i 2600 lira sat fırsat fiyat ol sun çekin firma ',neg
'koskoca mağaza cihanmay ile beraber bir klavye bul elektronik alet sat mağaza ',neg
'bu şirket alışveriş yap sat ürün arka dur garanti için git sanki onlar iş değil gibi siz baş sav ayrıca al diğer ürün kutu içerik eksik çık kesin ilgilen defa ilet kesin sat ürün sahip çık bir sürü mağaza dur bura birşey al gerek ',neg
'aç gün müşteri çek için iyi indir yap ama 1 senet türklerin şark kurnaz kapan firma indir yap mal reyon koy broşür 100 tane yazar sabah kör gider sıra ön 20 kişi yok ama neden stok bit ol vb aynı bok laciverdi (bkz: media markt) ',neg
'bugün 7 lira 99 kuruş 4 gb flash bellek sat elektronik market ',pos
'son web site yenile akıl et elektro market http://www.electroworld.com.tr darı media markt ve saturn ün baş ',pos
'internet üzeri elektronik alet araştır yoğun göre veri al o bölge kurula mağaza adam iş bil dost ',pos
'bazı elektronik ürün yüzde 70 e varan oran indir uygula elekronikçi: http://imgim.com/2835incim121588.jpg + ',pos
'deneme için bir sürü laptop koy fakat deneyememiz için şifre koy elektronik market ben ne anla ora koy laptopdan şifre saye dene sonra ',neg
'ingiliz şirket türkiye de türk ortak saban aile bir başka grup holding esas holding bünye bulun Dixons Retail plc nin tescil marka Electro World, türkiye de Dixons Retail/Esas Holding/ODESA ortak ile hizmet ver http://www.basinbulteni.c.../electro-world/hakkimizda ',pos
'teknosa , gold , bimeks in el vere firma ',pos
'burs korupark şube teknoloji özür bayan çalış insan uyuz ede teknoloji mağaza ayrıca ara bir çok ürün bul yardım iste ama görev kız başka ağız ayır siz tepki ver ney ki art metro ile carrefour a geç bimeks, teknosa, media markt gez oh be de ',neg
'artık bimeks in bir parça ol teknoloji market ',nm
'en ucuz fiyat yavşak sınır tanı firma bir de daha ucuz bulun para vere de pezevenk http://9gag.com/gag/aLKpx4P/ ',neg
'Bimeks satı al önce gerçek bay bay uygun 2011 eylül ayın i işlemci Samsung laptopi 1000 lira al ne zaman bimeks al fiyatla uç kampanya ise git ',neg
'avrupa nın pek çok şehir bulun ve her türlü teknolojik alet sat mağaza metro ag ye ait ve yakın da türkiye de gel istanbul ve ankara da mağaza açacak ',pos
'avrupanin en buy elektronik magazalari zinciri.ayni sektorde faaliyet gosteren saturn ile birlikte metro ag ye ait ',pos
'kısa süre sonra eskişehirde şube açacak avrupa menşeili elektronik magaza zincir ',nm
'istanbul da açacak şube inşaat başla ol şirket yer ise haramidere carrefour arka ',nm
'avrupada bircok ülke satis maazasi var (bkz: avusturya) (bkz: almanya). reklamida ich bin doch nicht blöd mann(türkce: ben aptal degilim) fiyatla iyi de ipodlari hala cok pahali satiyolar o baska konu ',pos
'sabah kör ucuz bilgisayar ucuz cep telefon al diye yol düş beleş türk halk hesap kat için trafik kit 15 dakika yol 1.5 saat alın müsebbip otoyol kenar park gibi enteresan durum sebep ver al firma yakın biz hans ve helga kadar ucuz alışveriş yap yapmayıverelim kal ucuz mal siz ol rahat trafik biz kal ',nm
'29 ytl gibi bir fiyatla divx player sat ol bilişim market görün o ki teknosa ve bimekse ciddi rakip gel ',pos
'25 eylül itibari istanbul daki ilk mağaza ikea nın hemen yan aç ve dün gazete ver ilan fiyatla sonra bugün aç izdiham yaşananan market dev ',pos
'bugün ön oluş sıra sebep hoca ders geç kal sebep ol firma tem i kilitle resmen ',pos
'sabah sabah şile yol çekil eziyet başsorumlusu ol firma.işe 10:30 da gel üstelik dur kalktan nefret eder artık gına gel ama iyi laf saydır firmanızada sizede. Ucuzlugu hafta son yap la şeref ',nm
'http://www.mediamarkt.com.tr/ ',nm
'gör oğul ol çek çükünü kopar  aynı hesap işte sonra eleştiri halka laf söyle halk düşman ol la öl mü bir divx player için ? kredi kart taksidini yatıracam diye ay son afrika daki antilop gibi ora bura koştur bil millet iş gücün aksat ne hak var sen ? daha net porno izleyecen diye ne bu tela ? saygı işte düpedüz saygı gör ',nm
'indir ürün al için millet birbir boğazla mekan ama neden içeri gir 15 dakika sonra indir ürün bit de 600 ytl ye plazma al san kasa 1100 ytl lik fiyat karşılaş tamam amerikan biz de izdiham güç var ama hala türkiye de ulan akıl ol biraz ucuz elektronik sat doğubank ta köşe tut bırak mı siz o malzeme herif kimbilir kaç zaman beri bu plan yap kimbilir kaç tane adam kuyruk bekle sen tüm saf bekle 29 ytl lşk divx player sen yar et mi san adam ora 29 a toparla mal yarın doğubank ta o mal al 70-80 ytl ye ha bu ara mekan çalış tayfa da iyi mal stokla hısım akraba ayak topla ucuz mal kısa gece git ora sabahla oyna okey ile kal bari para oyna ol da üç - beş bir şey kazan yoksa bu rezil başka bir kurtar taraf yok ',neg
'akıl bir taktik piyasa gir zira ta ümraniye nin sınır kurul bir teknoloji mağaza yap en büyük reklam yap akşam haber millet kapı sabahla ve ucuz mal sat tüm türkiye ye duyur ol ayrıca almanya dan bu firma aşikar ol ucuz sat ürün 3 5 adet sınır koy geri muadil ol 2 katı fiyatla sat girişim bulun bil tüm bu ek ol yaşa izdahamı türkiye ye ve türk tüket bağla mantık anla mümkün değil ekonomi daha ilk konu ol arz talep eğri ol bir kural değil türkiye de geliş de ülke de yap aynı sonuç alın ki alınıyordurda. ',neg
