@relation degerlendirme

@attribute text  String
@attribute degerlendirme   {neg,pos,nm}
@Data
'Bu vodafone kampanyası nasıl bir şey anlayan var mı on onbir on iki on üç 20 oldumu saçma sapan uygulama',pos
'EŞİME HEDİYE ALDIM.BEN SONY XPERİA P KULLANIYORUM.EKREN HIZI XPERİADAN İYİ.ELE OTURMASI VE ERGONOMİSİ SÜPER.INTERNET HIZI ÇOK İYİ.HERKESE TAVSİYE EDERİM.HEDİYE ÇEKİ İLE BERABER FİYATI ÇOK UYGUN OLUYOR.',pos
'ürünü sürekli alışveriş yaptığım hepsi buradadan yapmadım.sebebi daha hesaplı bir fiyata bulamamdır ama cihaz bence başarılı hızlı görüntü mükemmel tereddüt edilmeden alınabilecek bir cihaz zaten telefon alırken cihazdan ne beklediğiniz çok önemli bence.bu cihaz herkeze yeter diye düşünüyorum fiyat acışından da gayet güzel..',pos
'Tek kelimeyle parasina gore harika sadece alip deneyeceksin bu fiyata boyle bir telefon yok marka belli yoruma daha gerek yok',pos
'ayın 13ü perşembe günü sipariş verdim bugün 15 daha yeni kargoya verdiler artık pazartesi 17sinde teslim alıcam nasıl süper hızlı gönderi anamadım telefon hakında yorum yapmak isterdim ama okkadar süper hızlı gönderiki ankarada duramamış dünyayı dolaşıp gelecek galibaa :)))',pos
'önce i9300 ü almayı düşünüyordum ama fiyat biraz beni aştı bende bunu almaya karar verdim ve iyide yapmışım benim işimi fazlasıyla gördü i9300 ü kesinlikle aratmıyor',pos
'süper bir bir telefon ya keşke elimde bir tane olsaydıama fiyat olarak bana çok yüksek fiyatı düşünce mutlaka bir tane almayı düşünüyorum inşallah',pos
'arkadaşlar telefonun piksel sorunu yoktur. art niyetli kişilerin çıkarlarına uygun yayımlarına inanmayın. telefon elimde mercekle yine piksellerini göremiyorum .içiniz rahat olsun.arkadaşınızda, yakınınızda varsa inceleyin.',pos
'cok beğendim özellikleriyle birlikte orta segmentte ideal bir telefon. herkese tavsiye edebilirim. keske bataryası biraz daha cok gitse ama buda iyidir',pos
'Telefondan gerçekten çok memnunum. Her şeyiyle mükemmel. Eksisi olan tek şey şarjı ancak bir gün gidiyor; ama bu androidlerdeki uygulamalardan kaynaklanan bir durum. Gerçekten s3 kullanır gibiyim. Keşke batarya 1500 mAH dan fazla olsaydı. O kadar kusur kadı kızında da olur :)',pos
'cok guzel telefon ayrıca çok kullanışlı herkese tavsiyemdir.özellik bakımından olsun camera zaten harıka yanı herturlu ozellıge sahıp bır telefon.bu cıhazı almaktan kacınmayın.',pos
'Telefonu tam 28 saatte teslim aldım 650 km ötede olmama rağmen. gayet iyi bence. telefona bakacak olursak ben Ace 2 alıcakdım ama buna karar verdim tereddütsüz alın derim ben. S3den görünürde veya işlemde hiçbir farkı yok. iphone 3den biraz daha büyük.',pos
'İlk çıktığı gibi aldım.Çok iyi karar vermişim.Süper bir cihaz.Daha önce S3 kullandım büyüklüğüne alışamadım.S3 mini çok ideal ölçülerde bir telefon.Almaya değer.',pos
'Bir Galaxy S3 sahibi olarak, eşime S3 mini modelini aldım, tahminlerimden daha üstün bir telefon çıktı, şahsen S3ün boyutları bir erkek olarak benim bile canımı sıkmakta iken S3 mini gerçekten ideal boyutlarıyla benim beğenimi kazandı... Herkese tavsiye ederim... Cihaz özelliklerinde GPS Yok diyor ama öyle bir şey söz konusu değil GPS özelliği var... 5 mp kamera önde vga kamera ve androidin en son sürümü ile zarif ve estetik bir telefon...',pos
'S3ÜN ÖZELLİKLERİNİ İÇİNDE BARINDIRMASI VE AMOLED EKRAN OLMASI ÇOK İYİ BİRDE 1GB RAM AMA FİYAT BİRAZ FAZLA 800TL OLSAYDI İYİ OLURDU BU DURUMUDA YENİ ÇIKMASINA VERİYORUM SONUÇTA ALINABİLİR CİHAZ ALANLARA VE ALACAKLARA HAYIRLI OLSUN',pos
'Arkadaşlar telefon şu an elimde harika bir telefon bugün gittim bir bayiden S3 miniyi aldım. uzun süradir bekliyordum zaten. Ekran kaliteside çok iyi. tavsiye ediyorum almayı düşünenlere...',pos
'telefon araştırmaktan sıkılıp ,onume cıkan ılk telefonu alıcam dedım. karambole aldım,ama ıyı kı de boyle yapmışım. beklentımı fazlasıyla karsıladı. ınternete baglanma hızı,cozunurluk cok ıyı,on kamerası vga eksılerinden bır tanesı bu. dıgerı ıse arka kapagının cok ınce ve kırılgan olması. bunun dısında denenmesı gereken bır tecrube bana gore. ayrıca hızlı gonderı ıcın cok tesekkurler.',pos
'şuan kulağımda ve süper bişey tel çalınca titriyo ses güzel geliyo düşünmeden alın süper',pos
'Ürün çok kullanışlı şık tasarimiylada göz kamaştırıcı. Tavsiye ederim. Titretisim ve sarj durum göstergesi olmasida iyi bir özellik. Hizli kargo icin Hepsiburada ve satici firmaya teşekkür ederim.',pos
'Çok guzel bir ürün ve güvenilir alişveriş sitesi',pos
'Urunu 3-4 gundur kullaniyorum. Tam bi fiyat performans urunu. İphone ile uyumlu hic sorun cikarmadi. Kullanim kilavuzunu iyice okursaniz kullanimi gercekten kolay ve kullanisli. Eksi yanlarina gelince. Birincisi arama yanitlama tusuna tekrar basinca son konustugunuz kisiyi tekrar ariyor. Bu yuzden karsidaki kapatmadan sizin basarak kapatmaniz lazim yada onun kapatmasini beklemelisiniz. İkinci eksisi azda olsa seste bogukluk var ama cok az yani o kadarda sikinti degil. Dikkat edilmesi noktalara gelince arama geldiginde telefondan yanitlarsaniz ses kulakliga gelmiyor kulakliktan basip actiginizda ses kulakliktan geliyor. Eslestirmek icin yanitlama tusuna uzunca basin ve mavi isik sabit yanana kadar bekleyin. İlk kurulumda bunu yapmaniza gerek yok. Son olarak icinden orjinal samsung sarj cihazi cikiyor buda ayri bi guzel. Hizli ve sorunsuz gonderim icin hepsiburadaya da tesekkur ederim.',pos
'Hepsiburadaya hızlı ve gönderi için teşekkür ederim cihaz kullanışlı ve şık ses düzeni fevkalade. Poyraz',pos
'Ürünü kullanalı 1 hafta oldu çok memnun kaldım en son arananı otomatik olarak araması olmasaydı iyi olurdu birde müzik dinleme olsaydı tam dört dörtlük olurdu herkese tavsiye ederim',pos
'cok guze lkullanıslı we orjınal bı urun farklı yerlerde cakmasını gonderıyolar',pos
'İlk çıktığı zamandan beri almak istediğim bir üründü . Ses kalitesi vs. mükemmel.',pos
'ses konusunda şuphelerim vardi ama ses gayet guzel ve net 2 telefona bagladim mikrofonuda guzel sikinti yok',pos
'Çok güzel bir üründür hepiburada cok teşekkür ederim',pos
'DAHA ÖNCE KULLANDIĞIM CİHAZLARDAN ÇOK FARKLI TİTREŞİMİ OLMASI BİR AYRICALIK SES KALİTESİ TATMİN EDİCİ KARŞINIZDAKİ İNSAN KULAKLIKLA KONUŞTUĞUNUZU ANLAMIYOR BAŞARILI',pos
'samsung herzaman kaliteli .kulaklığı Aldığımdan bugüne daha şarj etmedim hala mavi yanıyor kullanmama rağmen ve hepsiburadaya teşekkürler özenle teslimat için',pos
'Çok kullanışlı',pos
'ORJ ÜRÜN SATICI FİRMAYA TESEKKURLER',pos
'şık ve kullanışlı',pos
'Gönül rahatlığıyla alabilirsiniz',pos
'Orijinal Samsung ekipman tartışmasız en kullanışlı ve kaliteli fiyat burda',pos
'Cok guzel sesi,batarya suresi,sarj olma suresi cok iyi asla pisman olmazsiniz.',pos
'ÇOK HIZLI ŞEKİLDE ELİME ULAŞTI. HEPSİBURADA.COM AİLESİNE TEŞEKKÜRLER.',pos
'Çok kullanışlı bir ürün ses kalitesi çok iyi almak isteyenlere tavsiye ederim',pos
'Tam bir fiyat/performans ürünü. Titreşimi kuvvetli. Ses seviyesi iyi sayılır. Motosiklet sürerken kullanıyorum ve o rüzgara rağmen kasksız karşımdakini duyabiliyorum. Üstelik şarjı da iyi dayanıyor.',pos
'Hızlı kargo. Ürün zaten kaliteli , bide yanında orjinal samsung şarj aleti var.',pos
'Daha öncede kullandım. Klipsi dışında harika. Klipsi daha özenle kullanmak gerek',pos
'Fiyatına göre gayet ideal bir ürün. Pil ömrü de gayet iyi. Tavsiye ederim.',pos
'Çok önceden başka bir yerden almıştım. Mükemmel bir kulaklık kesinlikle tavsiye ederim. Fiyatıda gayet iyi. Şarj süresi çok iyi.',pos
'DAHA ÖNCEDE KULLANMIŞTIM GÜZEL ÜRÜN.....',pos
'on numara bir cihaz çok güzel',pos
'faydalı bir aygıt. tavsiye ederim',pos
'Ürün güzel fiyat uygun. Hepsiburada farkı',pos
'Bt kulaklıkda bir numara.ses kalitesi ve cekim mesafesi cok iyi.Ayrıca şarj suresi uzun gidiyor.tavsiye ederim.alırsanız pisman olmazsınız..',pos
'aldım memnunum çok güzel tavsiye ederim özellikle şöför arkadaşlarım için',pos
'hızlı kargo için hepsi buradaya tesekkurler. çok güzel ürün net konusma sağlıyor ancak kulaklık driveri frekanslari biraz mid agırlıklı okuyor ilk basta alışamadım sonra dan kulağa batmamaya basladı',pos
'gayet güzel, rahat, ergonomik ve kullanışlı bir kulaklık',pos
'Ürün gerçekten çok kullanışlı tavsiye ederim.',pos
'herkese tavsiye ederim tek skıntısı müzik dinleyememek. onun için de programlar var ama çok iyi sonuç alamadım acıkcası',pos
'Ürün güzel hizmetten de memnun kaldım. Paketlemeye falan baya özenilmiş ?? fakat bu kulaklikla müzik dinlenilmiyormuş dikkat edilmeli ben de babama hediye ettim ??',pos
'ürün çok güzel bu arada hepsi burda ailesine tşk ederim en ucuzun aderesi burasıdır ve memnuniyet konusunda çok güzel begenmeseniz hemen iade ediyorlar.',pos
'Tasarım, kalite, ses kalitesi, batarya ömrü olarak baktığımızda harika. en son 3 gün önce sarj etmiştim hâlâ şarjı bitmedi. Ses kaliteside çok güzel. bluetoothlu kulaklık alacaksanız düşünmeden bu ürünü sepete ekleyin derim.',pos
'çok kullanışlı,özellikler titreşim olması harika..tavsiye edilir.',pos
'Urun cokGuzel fiyatı da mağazalara göre oldukça uygun. Tek sorun yanlışlıkla ortadaki düğmeye basarsanız (ki bu çok çok fazla yaşanan sorun) cihaz son aradığınız kişiyi arıyor. bu yüzden her konuşmadan sonra cihazı kapatmak zorunda kalıyorum sadece medya sesi dinlemek icin program gerekli',pos
'Kullanışlı, kaliteli ve fonksiyonel bir ürün. Fiyatı gayet iyi. Tavsiye ederim.',pos
'çok memnunum çok teşekkür ederim :)',pos
'Ürün kutusu açılmış ama yinede bi sorun yok, 3 metrede dahi sıkıntısız görüşme sağladım... Müzik dinleyemiyorsunuz sadece konuşma yapabiliyorsunuz... Almak isteyenlere tavsiye ederim...',pos
'Fiyatına göre normal işinizi görür.',pos
'Müzik dinlemeyecekseniz daha fazlasına gerek yok.',pos
'Urunu yeni aldim kisa zamanda geldi memnun kaldim',pos
'Tek kelime ile mükemmel,tabiki internetten alınca çakma samsung çıkmazsa.O da şansınıza artık :)',pos
'Ürün kaliteli, şarjı iyi gidiyor, gelen ses net, giden ses de aynı şekilde, farklı renklerle şarj miktarını belirten gösterge güzel, titreşim özelliği çok iyi,3 günde elime ulaştı, teşekkürler Hepsiburada.',pos
'oldukça başarılı bir ürün kesinlikle bluetooth kulaklık alınacaksa bu kulaklığı tavsiye ediyorum hem nokia hem samsung telefonum var ve ikisine birden aynı anda bağlanabiliyor. Hangi telefon çalarsa çalsın anında cevaplayabiliyorum. ayrıca kulaklık titreşimli olduğu için telefonu duymasam da kulaklık beni uyarıyor. Araç kullanırken çok işime yarıyor',pos
'Hepsiburadadan aldıktan iki gün sonra elimize ulaştı. ürün gerçekten kaliteli ve şık kurulumu ve kullanımı çok kolay. teşekkürler Hepsiburada...',pos
'Cok kullanisli. Sarj suresi ve fonksiyonlarini harika.',pos
'Çok iyi tam zamanında geldi harika çalışıyor teşekkür ederim',pos
'Dikatsizligim ve acelemden HS 3000 aldım, daha kargo elime geçmeden ürünün çagrılarda titreşim  vivbrasyon  özelliginin olmadıgını gördüm. Tecihim müzik dinlenmesede HN 1500 olacak tabiki. İki üründe tercihlere göre mükemmel.',pos
'Ürün fiyatına göre oldukça başarılı Ses boğuk geliyor yorumları var ama boğuk ses gelmesini engellemek için yapmanız gereken tek şey kulaklığı kulağınızın içine fazla sokmamak deneyin farkı göreceksiz :)',pos
'gayet iyi kullanışlı, şarjı iyi 2 gün rahat yetiyor. aramalarda titreşimle uyarması güzel, ses gayet anlaşılır ve karşı tarafda iyi duyuyor. konu başlığında dediğim gibi tek eksiği var oda müzik dinleyememek. o özelliği de olsaydı harika olurdu.',pos
'Kesinlikle cok guzel bir urun.Sarji uzun sure gidiyor.Tavsiye ederim',pos
'Tavsiye edilir, iki telefon hafızası olması çok güzel.',pos
'dikkat etmememişim müzik dinleme özelliği olmayandan sipariş vermişim. hiç kullanmadan kullanma klavuzunu okurken durumu fark ettim. hemen iade ettim ve param 48 saatte hesabıma iade edildi. bende ihtiyacıma uygun ürüne yöneldim bu ürün ise elime 24 saatten az bir sürede ulaşmıştı ve ürün oldukça güzel duruyordu. en azından şunu diyebilirim ki çıt kırıldım veya kalitesiz bir malzemesi yok. ihtiyacınıza uygunsa bence tercih edilmesi gereken bir ürün',pos
'urun iyi bir surede geldi. orjinal ve guven veren bir ambalajdaydi. hemen sarj edip kullanmaya basladim. s4minimi hemen taniyip baglandi. titremeye ayarladim ve super titredigini sevincle tecrube ettim. sesi son derece anlasilir ve yeterli. gurultulu ortamlarda da rahatca konusabilmem iyiki abartmayio bunu almisim dedirtti. isi yeterince goruyor. tesekkurler',pos
'Bu üründen 2 tane aldım.titreşim özelliği olması muhteşem bir özellik.kullanımı çok kolay...ses kalitesi oldukça yeterli düzeyde... Bluetooth özellikli her cihaz ile çok kolay bir şekilde bağlantı kurulabiliniyor...müzik dinlemeden yapamayan bir kişi olarak cihazın tek eksiği sadece görüşmeye konuşmaya uygun yani müzik falan dinleyemiyorsunuz.yok ben sadece görüşüme konuşma için düşünüyorum diyorsanız bu ürünü kesinlikle tavsiye ederim.kalabalık yoğun gürültülü ortamlarda çok kuvvetli titreşim özelliği sizi kurtaracak ve bu gürültülü ortamda bile rahatça konuşabileceksiniz.fiyatı ile ölçüldüğünde ben bu ürünü bu kadar ucuza satmazdım :)) .müzikte dinlemek istiyorsanız bu siteden HS3000 modelini hiç düşünmeden araştırma yaparak kendinizi yormadan alın derim çünkü ben çok araştırdım ve her 2 modelden de aldım.bulunduğum ortama ve amacıma bağlı olarak her 2 modeli de kullanıyorum...saygılar...',pos
'cok cok cok guzel harika',pos
'Arkadaş Bir ürün bu kadar kaliteli ve hızlı mı gelir.',pos
'Daha iyisini bulamadığım için bu kulaklığı almaya devam ediyorum. ilk aldığımın kulaklık kısmı bozulmuştu, ikincisini kaybettim. şu anda üçünyü aldım kullanıyorum. Yakaya sabitleyip, kulağa kolaylıkla götürebildiğim için bu modeli tercih ediyorum.',pos
'Urunu daha oncede cok uzun sure kullandim kaybettigim icin cok mennun kalarak kullandigim icin tekrar aynisindan aldim herkese tavsiye ederim',pos
'Ürünün küçük ve hafif olması, şarjının uzun süre gidiyor olması, titreşim özelliği olması ve bunun kapatılabiliyor olması, şarj miktarını gösterebiliyor olması çok hoş. Konuşmadaki ses gayet net. Tabi ki özellik yanında fiyat da önemli bizim için. Hepsi birleşince türünün en güzel ürünü diyebiliriz.',pos
'Tek kelimeyle harika bir ürün daha önceden de kullandığım bir üründü özellikle sürekli telefonda konuşan insalara tavsiye edebilirim..',pos
'Ürün elime ulaştı ancak ben burda üründen çok Hepsi Buradanın hizmeti için yorum yapmak istiyorum birebir bir mağazadan aldığınız ürünü değiştirmesi daha zor ancak Hepsi Burada müşteri memnuniyetini her şeyin üzerinde tutuyor ve çalışanları gerçekten sizlere yardımcı oluyor diğer firmaların hizmet kalite anlaşından çok ama çok ileride.Teşekkürler Hepsi Burada',pos
'İyi ki almışım.Yoğun iş temposunda,trafikte araba kullanırken ve bisiklet sürerken dikkatim dağılmadan elimi meşgul etmeden telefon görüşmeleri yapmak muhteşem. Telefonunuzun özelliklerine bağlı olarak,telefonunuzda ek özellikleri kullanarak keyifle bu ürünün nimetlerinden faydalanabilinir.Samsung un telefonumda Türkçe dili konuşma seçeneği olsaydı harika olacaktı.',pos
'arkadaşlar ilk öncelikle 3 adet kulağa takılan bluetooth sisteminden kullanıyordum önceden bu ürüne bakmıştım yine işe yaramaz demiştim fakat geçen gün baktım yine yorumlarda güzel ve aldım 2 gün oldu kullanıyorum ses kalitesi oldukça iyi heleki telefon gelince titreşim süper olmuş radyasyona maruz da kalmıyorsunuz tek kelime ile ALIN şu fiyata bedava samsung samsungdur hepsi buradaya da Teşekkürler',pos
'Üründen memnun kaldım 2 gün sonra teslim aldım',pos
'Ürünü daha önce arkadaşlarımda görmüştüm.Şimdi anlıyorum rahatlık neymiş.Şarjı uzun süre gidiyor.Başarılı bir ürün.Özellikle başdan uzak olanı tercih ettim radyasyon mevzuundan dolayı.Hepsiburada da ürünü hızlıca gönderdi.Teşekkürler hepsiburada.com',pos
'Cok kullanisli ses kalitesi gayet guzel herkesin tereddute dusmeden almasini tavsiye ederim',pos
'kablolu kulaklık kullanan biri olarak, ayda bir sürekli kulaklık değiştiriyordum, bu ürünü aldım alalı rahatlık yaşadım, hemen eşimide aldım, normal kulağa takılan bluetooth kulaklıklardan çok daha kullanışlı, android telefonlar için mono bluetooth programı ile telefondaki müzik ve film izlerkende kullanabilirsiniz. hızlı gönderi için teşekkürler.',pos
'Maalesef ki dağınık birisi olduğum için 3 ncü kez alıyorum. Bir yerlerde unutuyorum yada birilerine veriyorum. Harika bir ürün her cihazla bağlantı kurabiliyorum. Kesinlikle tavsiye ederim. Hatta bu kez 2 adet aldım :) 1 si yedek',pos
'cuma akşamverdim pazartesi sabah 11 de elimdeydi çok teşekkür ederim hepsi buradaya',pos
'cok guzel bir cihaz ama diyer arkadaşlarında dediği gibi tek tuş düğmesi yanlışlıkla son aranan numarayı geri arattırıyor bide sesli komutla rehberden numara bulup arasa cok daha mukemmel olacak',pos
'ÜRÜNÜ 2014 HAZİRAN AYINDAN İTİBAREN KULLANIYORUM. ÇOK MEMNUNUM. AYRICA ŞUNU DA BELİRTMEK İSTERİM; ÜRÜNÜM ARIZALANDI VE ÜRÜNÜ ONARILMASI İÇİN SERVİSE GÖNDERDİM VE ÜRÜNÜM YENİSİ İLE DEĞİŞTİRİLİP BANA GERİ GÖNDERİLDİ. D MARKET ELEKTRONİK HİZMETLER VE TİC.A.Ş. YE SATTIKLARI ÜRÜNÜN ARKASINDA DURDUKLARI İÇİN AYRICA TEŞEKKÜR EDERİM...',pos
