@RELATION firma
@ATTRIBUTE text  String
@ATTRIBUTE firmaxox   {bimeks,istBilisim,mediaMarkt,teknosa,vatanBilgisayar,yok}
@Data
'ilk alışverişimde hayal kırıklığına uğradığım şirket. zira 2 gün evvel sipariş ettiğim fırının, fişinde dişler yoktu ve kırılmış halde geldi. aradım müşteri hizmetlerini, servisini aramayı deneyin yoksa ürünü iade etme hakkınız var dedi. e güzel kardeşim beni servisiyle şuyla buyla niye uğraştırıyorsunuz ki? ürün üstelik kontrol edilip gönderilmesine rağmen beni niye koşuşturmaya sokuyorsunuz yok yere? ben sizden 0 ürün alıyorum, bi zahmet özenli olun iyce ürünü yoklayın yahu gönderirken. şu an fırın serviste olup, sizin yüzünüzden beklemekteyim. ayrıca ilk alışverişim olsun olmasın hiç iyi izlenim vermediğinizden emin olabilirsiniz.',yok
'birbirinden adi personel barındıran oluşum.laubali laubali takılıyor bir de pezevenkler.mecidiyeköydeki merkezlerine 5 dk mesafesinde oturup ürün almak isteyen insana sitemizden alın,4 güne kargoyla gelir de diyebiliyorlar...',yok
'çılgın bir şirket. sanırım google translate kullanıyorlar. şurada  bir kez al, everywhere oku  diye bir şey gördüm. hahahaha.',yok
'telefon fiyatları mükemmel firma. ayrıca, ürünleri listelerken fiyatları mavi çıkanlara hiç bakmazsanız, stokta olmayan ürünleri direkt olarak elemiş olursunuz. kırmızılar stokta. telefon fiyatlarının mükemmel olmasından daha mükemmel bir şey var, o da advantage card a yaptığı 24 takside piyasadaki en az vade farkını koyması. ben böyle bişey görmedim. (ayrıca parafa peşin fiyatına 16 taksit var) siparişimi ertesi gün kargoya verdi. kargo parası 5 lira kesti. kredi kartı işleminde yaşadığım teknik bir problem için aradığım müşteri hizmetlerindeki çocuklar inanılmaz olumlu davrandı ve yardımcı olmak için tutuştular adeta. aldığım ürün henüz elime ulaşmadı ama garanti problemi olmaması için distribütör garantili ürün sipariş verdim. müşteri hizmetlerine sordum, samsung türkiye garantili dediler. (ulaşınca kutu içeriğini de yazarım buraya) kısacası bana şu anda, oturmuş, güvenilir bir firma izlenimi verdi. edit: gelen telefon gerçekten de samsung türkiye garantili. gerçekten de piyasadaki en iyi şartlarla aldım. takdir ettim. başarılı...',yok
'az önce gayet pahalı bir sony vaio aldığım firma.telefon açtım ve stokta olduğunu onaylattırdım, aynı zamanda kurye ile bugün teslim almak istediğimi belirttim.gayet ilgili olan çalışan bana yardımcı oldu ve 4 saat içerisinde geleceğini söyledi.beklemedeyiz, heyecanlıyız. edit: gerçekten de saat 14:00 e doğru ürün geldi.benim gözden kaçırdığım bir nokta var ki, klavyeler basım tekniği ile türkçeleştiriliyor.yani bu şu demek, cihazın üzerinde aslında yabancı klavye var ve türkçeleştirilmiş.yani bir takım tuşlar eksik ya da fazla ve bunları sadece belirli kombinasyonlar ile çalıştırabiliyorsunuz.bu sebeple kendilerini arayıp ürünü değiştirmek istediğimi söyledim başka bir model ile, onun da klavyesinin aynı olduğunu duyunca vazgeçtim, iade istedim kabul ettiler zorluk çıkartmadan.ancak vaio yu gerçekten çok beğendiğim için çok fazla gönderme taraftarı değilim şu an. özetle; şu ana kadar hayalkırıklığı yaratmayan şirket.',yok
'stoklarında olmayan bir ürünü pazar akşamı sipariş verdiğimde pazartesi günü tedarik edip aynı gün içersinde kargo firmasına ulaştırmayı başaran alışveriş sitesi. bunun dışındaki problemler zaten yurt içi kargodan kaynaklanmakta ama benim çalıştığım şirket bu kargo firması ile anlaşmalı olduğu için aynı gün ilk teslimatı bana getirmlerini rica ederek salı günü sabah elimde oldu ürün. bu bakımdan muadillerine göre benim gözümde çok daha başarılı bir alışveriş sitesi özellikle de hepsiburada.com dan.',yok
'daha önce gayet başarılı bir şekilde distribütör garantili telefon satın aldığım, ancak aynı telefon için verdiğim 16gb class10 micro sd hafıza kartı yerine 16gb class4 micro sd hafıza kartı gönderen firma. ücretsiz olarak geri gönderip doğrusunun gelmesini bekleyebilirdim (kabul ettiler) ama  nalet olsun  diyerek açtım kullanıyorum. o kadar performans farkı için bi ton daha beklemek istemedim. yine bunlardan alışveriş yapar mıyım? yaparım. ama daha dikkatli yaparım. arayıp ne istediğimi söylerim, işi sağlama alırım.',yok
'ilk olarak kesinlikle ve kesinlikle buradan hiçbir şekilde alışveriş yapmayın özellikle internetten. 31 ocak cuma günü internetten lenovo laptop aldım ve aldığım laptop pazartesi günü elime geçti. burada her şey normal gibi gözüküyor normal olmayan almış olduğum freedos laptopa işletim sistemi kurduktan sonra laptopın özelliklerini gördüğüm de yaşamış olduğum şok çünkü benim internette aldığım laptopın özellikleri kabaca ifade edecek olursam 500lük harddisk ve 4 lük ddr3 rama sahip bir laptoptı. ancak elime geçen laptop 300 gigabyte harddisk ve 2 gigabyte rami görür görmez istanbul bilişimin 4440912 numarayı aradım.teknik servise yönlendirdiklerinde teknik servise bir türlü ulaşamadım, belli bir süre sonra birşekilde açtılar. derdimi anlattığımda, teknik servisten bir tane çalışanın beyefendi harddiski öyle görmez falan filan diye bir açıklama da karşı taraf hiçbir şeyden anlamıyormuş gibi davrandı. bende haliyle neyin ne olduğunu çok iyi bildiğimi ifade ettim.beyefendi kargoyla gönderin dedi. bende yok ben elden teslim etmeye gelicem dedim ve gittim. sorun olan o özelliğe sahip olmayan bir modeli kendi sayfalarında o özelliğe sahipmiş gibi gösterip satmaları. airporttaki mağazalarına gittim derdimi anlattım içerden bir yetkiliyi çağırtmak zorunda kaldım. ve o kişi ile konuştuktan sonra faturayı iptal edip yeniden laptop alabileceğimi söylediler. bende haliyle sayfada ilan etmiş olduğunuz özelliğe sahip laptopı istediğimi dile getirdim ancak yetkili aradaki farkı ödemek zorunda olduğumu söyledi ben ise ödemek zorunda olmadığımı ifade ettim ve bana bu ürünü sağlamak zorunda olduklarını söylediğim de içerden daha başka bir yetkiliyle görüşmeye gitti. o kişi de şöyle özelliklere sahip laptop var dedi ve bende 2 gigabytlık rama 2 gigabyte daha takılması gerektiğini söyledim. ancak o laptopın çağlayan şubesinde olduğunu söylediler. bende atladım metrobüe gittim ve oradaki yetkili kişinin 1 saat boyunca depoda sayım yapmasını beklediğim yetmezmiş gibi o laptopa ödeme yapmam gerektiğini söylediler sistemde adımın oldugu ama cari hesap mesap birşeyler anlattılar bende durumu en baştan anlattım onlar airport şubesini birkaç kez aradılar. teknik servise vermiş olduğum laptop (ki farklı gelen laptop bozuk olmayan laptop ) yeniden bana kargolanmış ???? uzun telefon görüşmeleri ayarlamalar (5 saatlik süreç) sonucunda laptopı aldım ve kurulumumu yaptım gayet memnunum şimdilik. ek olarak ; airport şubesindeki teknik serviste ekmek kuyruğu gibi kuruk olmasına rağmen ve içerde kapının arasından gözüken 3 kişi boş boş oturmasına rağmen sadece 2 kişi gelenlerle ilgileniyorlar ve bu sayı yeterli olmuyordu ancak millet söylenmeye başlayınca içerdekiler geldi.',yok
'* teslimat adresi yerine fatura adresine gönderme bunlarda * kargo çıktığında mail atmama, sms atmama, hiçbir haber vermeme bunlarda * alışveriş notu kısmındaki ricayı hiç kaale almama, hatırlatınca da  ona kimse bakmıyor  diye pişkinlik yapma bunlarda * web sitesinden kargo takibi yapamama bunlarda * her tarafı ayrı çalışmayan site bunlarda * çağrı merkezinde 28 dakika aynı müziği dinletip bekletme bunlarda (ekran görüntüsü mevcuttur) * surata kapatan çağrı merkezi agent ı bunlarda * işini hiç bilmeyen, müşterinin sözünü kesen, azarlamaya kalkan, hiçbir eğitim verilmemiş, şimdiye dek görüştüğüm en saygısız, terbiyesiz çağrı merkezi agent ları bunlarda * 31 ocak ta alınan malı hala teslim etmekten aciziyet bunlarda * aynı anda iki ürün aldım, ikisinde de  dükkanınız batsın  seviyesinde sorun yaşatma bunlarda almayın kardeşim, almayına arkadaşım,iki kuruş daha fazla verin, bildiğiniz siteden alın.',yok
'yanından dahi geçilmemesi gereken, gayri ciddi elamanların çalıştığı, müşteriye kaba davranan bir işletme. bugün maltepeden kalktım metrobüs rezaletini çekip bunların çağlayandaki yerlerine gittim. beğendiğim bilgisayarı buldum,altına üstüne kapağı kapattım açtım, fena değil, neyse bi şey dikkatimi çekti bütün bilgisayarlar kapalıydı. görevli arkadaş seslendim +pardon, şu bilgisayarı açabilir miyiz... -hayır,malesef açamıyoruz... +neden? -şirket polikitası gereği... +ben ta maltepeden kalktım geldim, şimdi ödeme yapıcam belki ama bilgisayarı açamıyorsunuz öyle mi? -evet, teşhir ürünü olmadığı için açamıyoruz (şu zamana kadar o kadar teknoloji mağazası gezdim, bilgisayarların kapalı olduğu helede teşhir ürünü ellerinde olmadığı için açmadıkları tek yer burası) +iyi peki bende almıyorum o zaman çıktım dışarı müşteri hizmetlerini aradım, ilkinde bağlanamadım tabi, sonra bağlandığımda o da aynı şeyleri söyledi şirket politikasıymış, ne şirketmiş arkadaş... bi kere o bilgisayarın incelemeleri vs. internetten baktım ama karpuz mu seçiyor bilader, bilgisayarı açmak yasakmış... şimdi yeni aldığım bilgisayardan yazıyorum sizlere bu ahmaklar kazanabilirdi bu parayı ama şimdi başka bir firma kazandı...',yok
'stoklarında olmayan ürünleri satmaya çalışan firma. on gün öncesinde verilen siparişin hala kargoya verilmeyişinin nedeni ellerinde kalmayışıymış. zaten havale işine hiç karışmayın tünelin ucu bombok bir yere çıktı. para iadesini de inşallah çabuk yaparlar, insan üzerine yatacaklar diye korkmuyor değil. edit: para iadesi yapıldı, çabuk sayılabilecek bir hızda çok şükür.',yok
'sizinle ilgilenen personel izne çıkmışsa, sorununuzun çözülmesi için kendisini beklemeniz gereken firma. 4 mart 2014 tarihinde satın aldığım laptop kutusunda uzatma kablosunun olmadığını fark ettim. kendilerini aradım ve durumu anlattım. tamam eksik parçayı kargoya verip gönderiyoruz dediler. bir kaç gün sonra kargo geldi fakat power supply kablosu çıktı içinden. eksik olan ve tekrar gönderilmesi gereken parça yanlış gönderilen parça müşteri hizmetlerini tekrar aradım. ürünün geldiğini fakat yanlış parça gönderildiğini söyledim. beni bir kaç kişi sonra ilgili kişiye başladılar. ona da anlattım durumu. bir kaç gün içinde yeni parçanın gönderileceğini söylediler. basit bir parça olmasına rağmen hala bir sonuç alınabilmiş değil. bugün kendilerini tekrar aradığımızda, konu ile ilgilenen arkadaşın izinli olduğunu söylediler. adam 2 hafta yoksa kendisine bağlı işler, problemler de 2 hafta beklemek zorunda mı? nasıl bir şirket politikası, müşteri memnuniyeti algısı var anlamadım. edit: gönderilen kablonun power supply için olduğunu söyleyen the game e teşekkürler.',yok
'hayatımda gördüğüm en kötü ve müşterilerine resmen gerizekalı muamelesi yapan firma bu abilerden yaklaşık 1.5 ay önce yazıcı almaya karar verdim yazıcının siparişini istanbul dan verip ankara da ki şubemize gitmesi için ankara adresi yazdım.yaklaşık 3 gün sonra yazıcı ankara şubemize gitti,şube müdürümüz yazıcının özelliklerinin istediği düzeyde olmadığını web sitesin de yazan özelliklerin farklı olduğunu tarafıma ilettikten sonra ne yapabiliriz diye sordu.ben de firmayla görüşüp haber vericem bekleyin bakalım dedim.neyse efendim bu istanbul bilişim denen firmayı arayıp durumu anlattım bana 7 gün içerisin de koşulsuz iade hakkım olduğunu ürünü geri göndermemizi söyledi.ben de ürünü iade edeceğimi üstüne fazla para verip başka bir model alacağımı kredi kartıma iade istemediğimi belirttim bi güzel anlaştık.ürünü geri gönderip beklemeye başladık,aradan 2 hafta geçti ne ses var ne bişey ben tekrar firmayı aradım durumu anlattım call center da ki çok bilen bayan bana iade işlemine başlandığını 1 hafta içerisinde beni arayacaklarını söyledi.fazla sorun çıkarmak istemediğim için peki 1 hafta daha bekliyelim dedim telefonu kapattım ama 15 dakika sonra tekrar başka bir çalışanı aradı ve iadenin kabul edilmediğini söyledi.telefon da yaşadığım kısa süreli bir şok dan sonra nedeni sorduğum da aldığım cevap ise tamamen dumur olmama sebep verdi. -- yazıcı açılmış toneri takılmış iade alamayız.. nasıl yani dedim yazıcıyı elbette açtım toneri elbette taktım bu işlemleri gerçekleştirmeden yazıcıyı nasıl test edebilirdim dedim.bir bilgisayar aldığınız da bilgisayar recovery ayarların da size gelir çalıştırıp gerçek sistem özelliklerini görmek için kurulumu yapmanız gerekir bunu yapmadan nerden bilicem ben ne aldığımı hem koşulsuz iade haklarımı bana anlatırmısınız sizi tüketici mahkemesine veririm dedim.bana verilen cevap çok ilgi çekiciydi info mail adresimize mail gönderin,oraya düşen mailleri patronlarımız da görüyor.ürünü size geri gönderiyorum diyip telefonu kapattılar. he mahkemeye verdim mi hayır yazıcıyı başka bir şubemize gönderdim orada şuan kullanıyorlar ankara şubemiz için de daha kapsamlı bir yazıcı aldım tabi ki başka bir firmadan.. çok uzun yazmış olabilirim fakat bu işler hafife alınmaz siz siz olun sakın bu şekilde müşterisini salak yerine koyup cahil gibi davranan haklarınızı bilmediğinizi düşünen ve sırf para kazanmak uğruna küçük hesaplar yapan bir firmadan alışveriş yapmayın. orada çalışan arkadaşlarım da eğer burayı okuyorsa size de iki çift lafım var müşterileriniz ile bu şekil de kaba ve küstah iletişim kurup mühür ben de padişah benim mantığıyla hareket ederseniz anca böyle dandik bir firmanın derebeyi olursunuz ömrünüz boyunca da ne bir mevki ne de saygı sahibi olabilirsiniz sabah 9 akşam 8 kullanılır ay başında bankanıza yatan ücretinizle kredi kartı borçlarınızı anca ödersiniz.he sizin mantığınız böyleyken size bu bile çok',istBilisim
'siparisimi 24 saate ulastirmis firmadir. hakkinda internet aleminde cok sayida olumsuz yorum olmasına ragmen almak istedigim urunde en dusuk fiyati sundugu icin tercih ettim. cok da memnun kaldım.',yok
'müşterilerine yanlış ürün gönderdiği halde bunu kabullenmeyen,çağrı merkezi çalışanlarına acilen müşteri ile nasıl konuşalacağı eğitimi verilmesi gereken firma. sipariş ettiğim ürün ile bana gönderilen ürün arasında model farkının olduğunu ifade ettiğimde çağrı merkezi çalışanın  eminmisiniz iyicene baktınız mı?  lafı sinirimi zıplattı. siz siz olun istanbul bilişim denilen firma dan alışveriş yapmayın derim.',istBilisim
'lg g3 almayi dusundugum icin aradim kendilerini. bircok yerde lg garantisi altinda satilan telefonu istanbul bilisim garantisi ile satiyorlar. teknik servislerine kesinlikle guvenmedigimden tercih etmedim.',istBilisim
'çok basit bir istek için arayayım dedim, demez olaydım. 26 arama, telefon başında yaklaşık 40 dakika, 4 kere hattan düşme, sonsuz bir  bekleyin ilgili birime aktarıyorum  döngüsü ve arada bir sürü başka saçmalıkla sonunda işimi gördüm. bu kadar yoğun trafiğe neden olan isteğin ne olduğunu biliyormusunuz ?  teslimat yöntemini değiştirtmek . sanırsın adamlardan atom bombasının tarifini istedim, hayatın anlamını sordum. edit: şov bitmiyor lan resmen. adamı arıyorum:  4 saatte özel kurye ile teslim ürün aldık, 5 saat oldu hala gelmedi . adam diyor ki,  bugün gün içinde gelir mutlaka .  e biz 4 saaatte teslim diye aldık? ,  ürün stokta varsa bugün size mutlaka iletilir . abi o zaman ne bok yemeye 4 saatte teslim diyorsun ? yapacağınız işi sikeyim afedersinizde.',yok
